date,cpi_us,cpi_goods,cpi_services,indpro,oil_price,gscpi,cpi_yoy,cpi_goods_yoy,cpi_services_yoy,indpro_yoy,oil_yoy,dwell_composite,dwell_la_raw,la_unique_vessels,dwell_la_detrended
2001-01-01,175.6,150.6,200.6,91.902,25.79,0.2487193402492334,3.7212049616065945,2.6584867075664764,4.479166666666656,0.3976490637767949,0.6111833550066281,,,,
2001-02-01,176.0,150.8,201.2,91.3034,27.8965,-0.7576646501295121,3.529411764705892,2.168021680216814,4.519480519480523,-0.5668458865284554,-0.4779661592824502,,,,
2001-03-01,176.1,150.5,201.6,91.1162,25.0345454545454,-1.4685906363601262,2.9824561403508643,0.9389671361502484,4.401864319005688,-1.122295725249156,-8.94657471819611,,,,
2001-04-01,176.4,150.9,202.0,90.7891,26.0180952380952,-1.456016273708587,3.2182562902282053,1.6161616161616266,4.392764857881137,-2.0602186217959284,12.37219097801714,,,,
2001-05-01,177.3,151.9,202.7,90.3555,28.4382608695652,-1.6712285791340815,3.56308411214954,2.289562289562297,4.484536082474211,-2.791181055600911,2.276707530647748,,,,
2001-06-01,177.7,151.9,203.5,89.8784,28.0038095238095,-1.1798591970096286,3.193960511033689,1.5374331550802145,4.412519240636215,-3.342216371891737,-8.133574471197324,,,,
2001-07-01,177.4,150.9,203.8,89.3028,24.9913636363636,-1.3978993953683083,2.7214823393167498,0.7343124165553938,4.138988247317332,-3.773511714911293,-13.507591488902747,,,,
2001-08-01,177.4,150.4,204.4,89.2003,25.7360869565217,-1.8244713669622925,2.7214823393167498,0.8042895442359255,4.126337238920019,-3.6215277665228585,-18.631696152418755,,,,
2001-09-01,178.1,151.6,204.5,88.7485,25.837,-0.726752709109057,2.5921658986175045,0.7978723404255206,3.859827323514464,-4.55015745457048,-22.552064747277235,,,,
2001-10-01,177.6,150.3,204.8,88.5052,21.0326086956522,-0.6942903175305134,2.127659574468077,0.1332445036642315,3.591299949418314,-4.440502321905382,-32.80902167915255,,,,
2001-11-01,177.5,149.2,205.6,87.97,19.1054545454545,-0.5216681516804489,1.894374282433997,-0.7318695941450626,3.785966683493181,-5.044913960783126,-41.89499294976377,,,,
2001-12-01,177.4,148.3,206.1,87.9324,18.6814285714286,-1.1297086144510875,1.603665521191311,-1.396276595744672,3.6720321931589472,-4.774776238202749,-26.669657376773326,,,,
2002-01-01,177.7,148.3,206.8,88.5176,20.0330434782609,-1.1759582538234614,1.1958997722095743,-1.527224435590957,3.090727816550354,-3.682618441383212,-22.32243707537456,,,,
2002-02-01,178.0,148.3,207.5,88.5278,20.545,-0.8853053082038361,1.1363636363636465,-1.657824933687002,3.131212723658061,-3.0399744149724905,-26.352768268420768,,,,
2002-03-01,178.5,149.0,207.9,89.1686,24.0009523809524,-1.2837410352742205,1.362862010221466,-0.9966777408637828,3.125,-2.137490369440353,-4.12866722693116,,,,
2002-04-01,179.3,150.0,208.5,89.604,25.9454545454545,-0.8391438190465403,1.643990929705219,-0.5964214711729698,3.2178217821782207,-1.3053329089064758,-0.2791929692621764,,,,
2002-05-01,179.5,149.7,209.0,89.964,25.5495652173913,-0.9716344001966348,1.2408347433727984,-1.448321263989483,3.1080414405525447,-0.4332885103839889,-10.157778864970613,,,,
2002-06-01,179.6,149.7,209.3,90.7061,24.368,-0.9231543950539464,1.0692177827799745,-1.448321263989483,2.8501228501228493,0.920910919642548,-12.983267582641757,,,,
2002-07-01,180.0,149.9,209.9,90.6769,25.8578260869565,-1.0393768221578554,1.465614430665152,-0.6626905235255109,2.99313052011776,1.5386975548359103,3.467047509693133,,,,
2002-08-01,180.5,150.2,210.6,90.5762,26.62,0.0946376345281845,1.747463359639223,-0.1329787234042645,3.033268101761255,1.5424836015125454,3.4345277313197364,,,,
2002-09-01,180.8,150.2,211.1,90.6531,28.3709523809524,0.0689614952535806,1.516002245929271,-0.9234828496042292,3.2273838630806795,2.146064440525741,9.807455900268614,,,,
2002-10-01,181.2,150.5,211.7,90.4643,27.5226086956522,-0.4736862682750856,2.027027027027017,0.1330671989354659,3.369140624999978,2.2135422551443185,30.8568475452196,,,,
2002-11-01,181.5,150.5,212.4,90.9711,24.2504761904762,0.0323234414315259,2.2535211267605604,0.8713136729222581,3.30739299610896,3.411503921791525,26.92959559156778,,,,
2002-12-01,181.8,150.3,213.0,90.4652,28.3172727272727,-0.5845630718402903,2.480270574971821,1.3486176668914274,3.347889374090252,2.880394484854265,51.579803541262216,,,,
2003-01-01,182.6,151.3,213.7,91.2361,30.8086956521739,-0.3632186599698546,2.757456387169399,2.022926500337152,3.336557059961298,3.071140654513904,53.78939144022888,,,,
2003-02-01,183.6,152.7,214.2,91.3445,32.6625,-1.2704099899157717,3.146067415730336,2.96695886716114,3.2289156626506,3.181712411242565,58.980287174495,,,,
2003-03-01,183.9,152.6,215.0,91.1044,30.1680952380952,-1.6804210163818325,3.025210084033625,2.4161073825503365,3.4151034151034043,2.1709435832793167,25.695408912344497,,,,
2003-04-01,183.2,151.1,215.1,90.5617,25.035,-1.245906195170904,2.175125488008911,0.7333333333333192,3.1654676258992875,1.068813892236964,-3.509110021022954,,,,
2003-05-01,182.9,149.4,216.0,90.537,25.7145454545455,-0.6274916661390181,1.8941504178273003,-0.2004008016031955,3.349282296650724,0.636921435240767,0.6457262021895449,,,,
2003-06-01,183.1,149.7,216.2,90.6527,27.5666666666667,-0.4163091923162292,1.948775055679297,0.0,3.296703296703285,-0.0588714540698087,13.126504705624995,,,,
2003-07-01,183.7,150.3,216.8,91.1185,28.5039130434783,-0.3908714950471037,2.055555555555544,0.2668445630420235,3.287279656979525,0.4870038565500056,10.233215072386038,,,,
2003-08-01,184.5,151.4,217.2,90.9197,29.7180952380952,-0.4632490438323273,2.216066481994461,0.7989347536617952,3.1339031339031376,0.3792386962579552,11.6382240349181,,,,
2003-09-01,185.1,152.1,217.8,91.5059,27.0440909090909,-1.1098602302495757,2.378318584070782,1.2649800266311573,3.1738512553292297,0.9407289987876988,-4.676830915102881,,,,
2003-10-01,184.9,151.1,218.4,91.6186,29.435652173913,-1.247810288397015,2.041942604856528,0.3986710963455042,3.164855928200283,1.2759729528664998,6.950807241477097,,,,
2003-11-01,185.0,151.1,218.6,92.2329,28.9485,-1.228567616197506,1.9283746556473915,0.3986710963455042,2.9190207156308823,1.387033904173962,19.372913639398305,,,,
2003-12-01,185.5,151.6,219.0,92.2602,29.7434782608696,-0.4542929798485469,2.0352035203520247,0.8649367930804841,2.8169014084507005,1.9841883950955763,5.036521515800163,,,,
2004-01-01,186.3,152.5,219.7,92.4006,30.9818181818182,-0.1916252390946068,2.026286966046009,0.7931262392597338,2.8076743097800616,1.2763588097255418,0.5619274882612046,,,,
2004-02-01,186.7,153.1,220.1,92.958,30.795,-1.0348202689570525,1.688453159041381,0.2619515389652882,2.7544351073762963,1.7663898756903773,-5.717566016073484,,,,
2004-03-01,187.1,153.3,220.8,92.5861,33.424347826087,-0.6658142304682445,1.7400761283306032,0.4587155963302836,2.6976744186046675,1.626375894029275,10.793696328165648,,,,
2004-04-01,187.4,153.0,221.4,92.93,33.3577272727273,-0.7251925245827539,2.2925764192139875,1.2574454003970947,2.9288702928870425,2.615123170170186,33.24436697714121,,,,
2004-05-01,188.2,154.2,221.9,93.6013,37.5890476190476,-0.9186150198191824,2.8977583378895444,3.212851405622485,2.731481481481479,3.38458309862264,46.17815308262845,,,,
2004-06-01,188.9,154.9,222.7,92.871,35.4377272727273,-0.4290538714349121,3.1676679410158397,3.473613894455596,3.0064754856614195,2.447031362551799,28.55281961086067,,,,
2004-07-01,189.1,154.6,223.2,93.5649,38.2268181818182,0.1722566641000458,2.939575394665228,2.860944777112429,2.952029520295185,2.6848554355043186,34.11077322439595,,,,
2004-08-01,189.2,154.4,223.7,93.6277,42.2240909090909,0.603445390838136,2.5474254742547275,1.9815059445178247,2.992633517495391,2.9784524146032165,42.08209029145462,,,,
2004-09-01,189.8,154.9,224.2,93.7467,43.3159090909091,0.0631475510591895,2.539168017287952,1.8408941485864585,2.9384756657483857,2.448803847620762,60.16773954989336,,,,
2004-10-01,190.8,156.7,224.6,94.5465,49.7361904761905,-0.1040881470782556,3.1909140075716547,3.7061548643282594,2.8388278388278287,3.1957484615569243,68.96581798948085,,,,
2004-11-01,191.7,157.8,225.4,94.7813,43.7486363636364,0.0823611980391774,3.621621621621607,4.434149569821333,3.1107044830741115,2.763005391785356,51.125745249793255,,,,
2004-12-01,191.7,157.4,225.8,95.5365,39.965652173913,0.5536615219925215,3.3423180592991875,3.825857519788922,3.1050228310502304,3.551152067738861,34.367782487940055,,,,
2005-01-01,191.6,156.8,226.2,95.8801,44.1747619047619,0.2033420986713722,2.8448738593666034,2.8196721311475548,2.9585798816567976,3.7656681883018175,42.582858260675074,,,,
2005-02-01,192.4,157.5,226.9,96.5761,45.721,0.0698441906051892,3.0530262453133394,2.8739386022207825,3.0895047705588485,3.892187869790664,48.46890729014448,,,,
2005-03-01,193.1,157.9,228.0,96.4456,53.2291304347826,-0.4972921345188626,3.2068412613575736,3.0006523157207976,3.260869565217384,4.168552298887196,59.252562568291545,,,,
2005-04-01,193.7,158.6,228.5,96.6532,52.6042857142857,-0.9959370196554256,3.3617929562433257,3.6601307189542354,3.2068654019873577,4.006456472613795,57.6974512807833,,,,
2005-05-01,193.6,158.1,228.9,96.7402,49.2854545454545,-0.3904867045272415,2.869287991498415,2.529182879377445,3.154574132492116,3.3534790649275337,31.116529061725817,,,,
2005-06-01,193.7,158.0,229.1,97.1753,54.8390909090909,0.3657306506636182,2.541026998411855,2.0012911555842505,2.8738212842388977,4.634708358906448,54.74776496543217,,,,
2005-07-01,194.9,159.6,229.9,96.8676,57.6257142857143,0.2565794597407276,3.067160232681121,3.2341526520051733,3.0017921146953563,3.529849334526092,50.74682389632624,,,,
2005-08-01,196.1,161.5,230.4,97.1833,63.9504347826087,0.7070300167385942,3.646934460887952,4.598445595854916,2.995082700044716,3.797594088074363,51.45485291866898,,,,
