Port,YearMonth,UniqueVessels,MeanDwellDays,MedianDwellDays,StdDwellDays,MinDwellDays,MaxDwellDays,TotalObservations,AvgVesselLength,PortName,days_ok,days_total
Seattle,2015-10,99,3.7709239384586604,1.2823958333333334,7.384928810265568,0.006805555555555555,30.999594907407406,95246,240.35656565656564,Seattle,31,31
Houston,2015-11,294,3.408761849647266,1.667945601851852,5.164530240967652,0.0,27.016099537037036,51297,184.3604761904762,Houston,30,30
LA_Long_Beach,2015-11,216,4.748774112654321,2.733269675925926,6.68358094316145,0.04346064814814815,29.998703703703704,356869,254.67347222222222,LA_Long_Beach,30,30
NY_NJ,2015-11,222,2.914833479312646,1.0663541666666667,5.756977260863033,0.008483796296296297,29.346747685185186,59204,238.92283783783785,NY_NJ,30,30
Savannah,2015-11,145,1.4950085408684546,0.7765277777777778,3.126624693490315,0.0015277777777777779,21.630914351851853,74490,265.3601379310345,Savannah,30,30
Seattle,2015-11,102,4.248254697712419,1.7152488425925925,6.714576209180892,0.002928240740740741,29.999872685185185,148818,245.86323529411763,Seattle,30,30
Houston,2015-12,323,4.40880034543057,2.1338194444444443,6.088439197055173,0.00832175925925926,30.333171296296296,78845,185.16603715170277,Houston,31,31
LA_Long_Beach,2015-12,213,5.713724515301687,2.637037037037037,8.018117935130046,0.07434027777777778,30.99962962962963,438767,248.75901408450704,LA_Long_Beach,31,31
NY_NJ,2015-12,226,3.379740146673222,1.059247685185185,6.072989720465394,0.0038310185185185183,30.388159722222223,84563,235.94323008849557,NY_NJ,31,31
Savannah,2015-12,149,1.745920876833209,0.9153587962962964,3.0396869572511354,0.09457175925925926,24.022743055555555,104387,258.36724832214765,Savannah,31,31
Seattle,2015-12,100,4.455471180555556,1.5317650462962962,7.8834303893686615,0.0015277777777777779,30.99971064814815,140759,245.0189,Seattle,31,31
Houston,2016-01,306,5.214407906681191,2.9954166666666664,6.187358309159422,0.02707175925925926,29.51175925925926,80496,182.56522875816992,Houston,31,31
LA_Long_Beach,2016-01,221,4.995184242500418,2.697337962962963,6.949788395948108,0.01597222222222222,30.01738425925926,500506,251.53054298642533,LA_Long_Beach,31,31
NY_NJ,2016-01,226,3.136619807030482,1.148119212962963,5.836420622356163,0.014907407407407407,28.74732638888889,98403,234.26676991150444,NY_NJ,31,31
Savannah,2016-01,152,1.976339166057505,0.9132060185185185,3.54107854877198,0.17902777777777779,21.580208333333335,110971,260.23532894736843,Savannah,31,31
Seattle,2016-01,99,4.134379325664048,1.6045138888888888,7.03668028602514,0.004733796296296297,30.019247685185185,152211,251.12939393939396,Seattle,31,31
Houston,2016-02,206,3.498266585760518,2.2289120370370368,3.6658381239499755,0.020069444444444445,20.25778935185185,47063,184.76728155339805,Houston,29,29
LA_Long_Beach,2016-02,146,3.76009869672755,2.5398553240740744,4.437297234050269,0.0,24.836886574074075,253153,255.1589726027397,LA_Long_Beach,29,29
NY_NJ,2016-02,145,2.4108505747126436,1.115300925925926,3.741362749884218,0.015,20.979814814814816,60932,227.27062068965515,NY_NJ,29,29
Savannah,2016-02,88,1.185000789141414,0.8527372685185185,1.575947998650656,0.10390046296296296,10.29150462962963,53412,264.6775,Savannah,29,29
Seattle,2016-02,58,3.1316818326947633,1.3303645833333333,4.32206047145019,0.006701388888888889,16.18537037037037,78303,237.59241379310345,Seattle,29,29
Houston,2016-03,190,3.042633589181287,1.88828125,3.909685643750635,0.02546296296296296,25.543530092592594,45541,183.54063157894737,Houston,31,31
LA_Long_Beach,2016-03,125,3.2690625,2.0701157407407407,4.317837918168876,0.04699074074074074,28.613761574074076,216496,246.67192,LA_Long_Beach,31,31
NY_NJ,2016-03,135,2.195639831961591,1.1046180555555556,3.238431944683542,0.015405092592592592,15.62429398148148,44095,236.90474074074075,NY_NJ,31,31
Savannah,2016-03,76,1.2342690058479533,0.8179340277777778,1.6838172425616944,0.09380787037037037,9.3434375,45989,267.14157894736843,Savannah,31,31
Seattle,2016-03,57,2.7783581059129303,1.1761805555555556,4.7675756674698695,0.009421296296296296,29.21383101851852,65862,242.72508771929824,Seattle,31,31
Houston,2016-04,210,2.807200892857143,1.6744907407407408,3.608360534994021,0.026516203703703705,23.550358796296297,42693,182.6035238095238,Houston,30,30
LA_Long_Beach,2016-04,152,3.430832191154971,2.0199131944444444,4.17563233964633,0.028113425925925927,18.495243055555555,223829,248.75440789473683,LA_Long_Beach,30,30
NY_NJ,2016-04,150,2.8884925154320986,1.1479629629629629,4.190703154341181,0.007060185185185185,18.656041666666667,61966,233.79073825503355,NY_NJ,30,30
Savannah,2016-04,105,1.7798087522045853,0.847037037037037,3.1433384256063768,0.009618055555555555,19.14966435185185,68828,264.7419047619048,Savannah,30,30
Seattle,2016-04,65,2.288747150997151,1.5899189814814816,3.0990529117578447,0.008067129629629629,17.37263888888889,45986,259.5001538461538,Seattle,30,30
Houston,2016-05,304,4.689854486476608,2.3890914351851853,6.2022888607401585,0.02556712962962963,30.99773148148148,82653,187.6050986842105,Houston,31,31
LA_Long_Beach,2016-05,145,3.5915492496807153,2.4230324074074074,4.448987462478823,0.0,18.725,169387,254.1676551724138,LA_Long_Beach,31,31
NY_NJ,2016-05,249,3.64895517254202,1.1124768518518517,6.696745914332676,0.016296296296296295,30.998796296296295,97289,233.17197580645163,NY_NJ,31,31
Savannah,2016-05,160,1.8378754340277776,0.7982407407407408,3.5917535609883595,0.015,28.478657407407407,112609,262.83693750000003,Savannah,31,31
Seattle,2016-05,90,3.8529053497942387,1.731076388888889,6.009268021733,0.0021643518518518518,30.999224537037037,121646,249.24422222222222,Seattle,31,31
Houston,2016-06,298,5.216176865833955,2.475711805555555,6.631833392160072,0.02556712962962963,28.360046296296296,86342,184.63969798657718,Houston,30,30
LA_Long_Beach,2016-06,215,4.131518733850129,2.373946759259259,5.522570132493624,0.0,27.155162037037037,352464,252.54776744186046,LA_Long_Beach,30,30
NY_NJ,2016-06,238,3.236678143479614,1.1280381944444444,6.168968579733243,0.004421296296296296,29.998472222222222,129313,233.10029535864982,NY_NJ,30,30
Savannah,2016-06,150,1.7166064043209877,0.8260300925925925,3.4547031201273204,0.14678240740740742,29.99747685185185,103447,257.4722,Savannah,30,30
Seattle,2016-06,91,3.5514711792836793,1.7351273148148147,5.943667429753103,0.0025462962962962965,29.999791666666667,145368,250.9414285714286,Seattle,30,30
Houston,2016-07,307,4.625591107190251,2.260150462962963,5.87491845602067,0.026851851851851852,28.946018518518517,85986,183.3971661237785,Houston,31,31
LA_Long_Beach,2016-07,225,5.295808641975309,2.6348148148148147,7.4836516472905785,0.03818287037037037,30.999733796296297,440040,254.21066666666667,LA_Long_Beach,31,31
NY_NJ,2016-07,244,3.6156169835306615,1.1799768518518519,6.4020595802665285,0.0016319444444444445,30.997002314814814,119597,234.2338524590164,NY_NJ,31,31
Savannah,2016-07,152,2.1444532772904483,0.9341087962962963,4.487566395879552,0.02396990740740741,30.636238425925924,113707,261.45125,Savannah,31,31
Seattle,2016-07,88,3.577584175084175,1.783917824074074,6.0155077986618934,0.007210648148148148,30.99996527777778,101224,255.73943181818183,Seattle,31,31
Houston,2016-08,286,5.104543714387464,2.1935069444444446,6.826286638061887,0.027662037037037037,30.94497685185185,76302,186.67632867132866,Houston,31,31
LA_Long_Beach,2016-08,235,4.918404895587076,2.3224189814814813,7.037269464656708,0.060300925925925924,30.99766203703704,413829,248.78293617021276,LA_Long_Beach,31,31
NY_NJ,2016-08,230,4.218262580515298,1.232980324074074,7.035606593359115,0.01628472222222222,30.708368055555557,97233,231.99447826086958,NY_NJ,31,31
Savannah,2016-08,136,2.027677696078431,0.8948611111111111,4.017936903638984,0.3862037037037037,28.615219907407408,104475,266.44095588235297,Savannah,31,31
Seattle,2016-08,97,3.335157025582283,1.4866666666666666,5.692561028918731,0.005902777777777778,30.998668981481483,95078,250.94268041237112,Seattle,31,31
Houston,2016-09,299,5.031438591601635,2.478101851851852,6.1595805502639225,0.0007986111111111112,27.6209375,74561,186.1327424749164,Houston,30,30
LA_Long_Beach,2016-09,207,4.5458988638396844,2.184988425925926,6.953826402676568,0.10737268518518518,29.999363425925925,341625,250.35439613526572,LA_Long_Beach,30,30
NY_NJ,2016-09,199,3.399735424809231,1.0789236111111111,6.259935675452106,0.0159375,29.463530092592592,77171,233.5110101010101,NY_NJ,30,30
Savannah,2016-09,132,2.067844942480359,0.9620949074074074,4.247005666439024,0.018877314814814816,27.983634259259258,96504,262.6509848484848,Savannah,30,30
Seattle,2016-09,89,4.131118783811902,2.0250578703703703,6.532825245049565,0.0045138888888888885,29.999340277777776,89544,242.30786516853934,Seattle,30,30
Houston,2016-10,291,5.0968261184294255,2.2360185185185184,6.625317747269712,0.0032175925925925926,28.959305555555556,74432,182.6948797250859,Houston,31,31
LA_Long_Beach,2016-10,209,4.384708654527734,2.568935185185185,6.261655864084152,0.0,30.999351851851852,372264,253.58363636363637,LA_Long_Beach,31,31
NY_NJ,2016-10,224,3.652323185350529,1.198449074074074,6.6968976178526525,0.0015162037037037036,29.86113425925926,99118,227.97205357142857,NY_NJ,31,31
Savannah,2016-10,136,2.236663347630719,0.972199074074074,4.428144344120937,0.04715277777777778,28.052314814814814,96074,264.24919117647056,Savannah,31,31
Seattle,2016-10,92,3.47564148047504,1.6935532407407408,5.776845284413423,0.006527777777777778,30.99914351851852,88433,253.0159782608696,Seattle,31,31
Houston,2016-11,298,4.625613464765101,2.3006018518518516,6.039479290843377,0.01755787037037037,29.20451388888889,74307,183.94406040268456,Houston,30,30
LA_Long_Beach,2016-11,205,4.748045562330623,2.5932291666666667,6.557145493186364,0.15756944444444446,29.999699074074073,369105,252.03692682926828,LA_Long_Beach,30,30
NY_NJ,2016-11,202,3.7600391341217456,1.2451157407407407,6.475487450961081,0.015636574074074074,29.99972222222222,134479,226.53188118811883,NY_NJ,30,30
Savannah,2016-11,136,1.8942930453431372,0.9903414351851851,3.7087953135949703,0.010231481481481482,28.498287037037038,99975,260.45382352941175,Savannah,30,30
Seattle,2016-11,95,3.561477826510721,2.0135300925925925,5.297891765905472,0.006111111111111111,29.99988425925926,101833,249.38673684210528,Seattle,30,30
Houston,2016-12,276,5.645575013419216,2.2426909722222224,7.2367860634958365,0.0032407407407407406,30.325370370370372,75379,182.99576086956523,Houston,31,31
LA_Long_Beach,2016-12,202,5.310554925284195,2.66240162037037,7.471079993618594,0.08172453703703704,30.999351851851852,379371,251.02653465346535,LA_Long_Beach,31,31
NY_NJ,2016-12,198,3.4008680555555557,1.1368287037037037,6.550985435669815,0.01579861111111111,30.375925925925927,76752,228.54949494949497,NY_NJ,31,31
Savannah,2016-12,123,3.0264619090635354,1.0361458333333333,5.922139988859524,0.012604166666666666,29.97741898148148,107248,260.57650406504064,Savannah,31,31
Seattle,2016-12,90,3.9525254629629627,1.7908564814814816,6.847490277817571,0.0036805555555555554,30.998692129629628,128474,250.9432222222222,Seattle,31,31
Houston,2017-01,305,5.317588683970856,2.4651388888888888,6.439095888584762,0.02880787037037037,28.705300925925926,87762,183.28544262295082,Houston,31,31
LA_Long_Beach,2017-01,202,4.505733750458379,2.644577546296296,6.206854694078944,0.030208333333333334,30.99939814814815,350202,250.67915841584158,LA_Long_Beach,31,31
NY_NJ,2017-01,177,3.038850570202971,1.249826388888889,5.253307143005801,0.018738425925925926,30.013391203703705,72224,228.64621468926552,NY_NJ,31,31
Savannah,2017-01,119,2.0621655189853723,1.1050578703703704,3.7226287049372453,0.1409837962962963,22.870289351851852,89717,270.1820168067227,Savannah,31,31
Seattle,2017-01,90,3.498730066872428,1.6571527777777777,5.581925635548738,0.005856481481481482,30.99966435185185,136914,253.86400000000003,Seattle,31,31
Houston,2017-02,269,4.857577232204323,2.5629050925925925,5.802217369740154,0.0,26.658958333333334,68950,184.48421641791046,Houston,28,28
LA_Long_Beach,2017-02,192,5.192544427565586,3.0955092592592592,6.610105762498318,0.028009259259259258,27.99976851851852,428391,251.24817708333333,LA_Long_Beach,28,28
NY_NJ,2017-02,184,2.9743526695853464,1.0700694444444445,5.40745412127668,0.016458333333333332,26.258541666666666,66570,237.3349456521739,NY_NJ,28,28
Savannah,2017-02,122,1.3589877428658166,0.9881134259259259,1.90485981487616,0.00912037037037037,15.288391203703704,87652,265.5627049180328,Savannah,28,28
Seattle,2017-02,81,3.9763213020118884,1.853738425925926,6.22854511630511,0.006736111111111111,27.999513888888888,135538,259.2171604938272,Seattle,28,28
Houston,2017-03,286,4.765918601074851,2.1713368055555557,6.371351686559395,0.013252314814814814,28.24571759259259,71023,184.49740350877192,Houston,31,31
LA_Long_Beach,2017-03,216,4.959323881172839,2.8339236111111115,6.715243385701657,0.17526620370370372,30.998854166666668,418141,248.8723611111111,LA_Long_Beach,31,31
NY_NJ,2017-03,190,3.4371705043859646,1.211724537037037,6.343755268085392,0.0,29.995833333333334,70391,233.3818947368421,NY_NJ,31,31
Savannah,2017-03,135,2.232025634430727,1.0119212962962962,4.720155790035678,0.1578587962962963,29.542488425925924,92545,260.91925925925926,Savannah,31,31
Seattle,2017-03,92,4.082557996175523,1.7366435185185187,7.045499944589189,0.006111111111111111,30.99923611111111,122842,241.1460869565217,Seattle,31,31
Houston,2017-04,296,4.431239677177177,2.221371527777778,5.65530563938385,0.024039351851851853,27.522650462962964,77378,185.89499999999998,Houston,30,30
LA_Long_Beach,2017-04,190,5.200227704678363,3.0336747685185186,6.668214826160724,0.006388888888888889,29.998726851851853,416070,251.17536842105264,LA_Long_Beach,30,30
NY_NJ,2017-04,192,3.3418804856288578,1.2428993055555555,6.023884830020576,0.015833333333333335,28.531412037037036,68291,230.0344502617801,NY_NJ,30,30
Savannah,2017-04,131,2.0572489927905004,0.9867361111111111,4.5180013489017234,0.01806712962962963,28.129733796296296,87270,259.21717557251907,Savannah,30,30
Seattle,2017-04,80,4.415697627314815,1.8582291666666668,7.419362323408335,0.0,29.999583333333334,106869,254.75537500000002,Seattle,30,30
Houston,2017-05,261,5.176635669433802,2.270439814814815,6.604478347065074,0.026516203703703705,29.274212962962963,62148,189.98513409961686,Houston,31,31
LA_Long_Beach,2017-05,207,5.545453234031132,3.1002662037037036,7.216718119025121,0.008333333333333333,30.998564814814817,472332,255.56695652173914,LA_Long_Beach,31,31
NY_NJ,2017-05,196,4.1176861300075585,1.288900462962963,6.688371651286943,0.01667824074074074,29.73490740740741,86259,234.19525510204085,NY_NJ,31,31
Savannah,2017-05,132,2.0041120405443325,0.8677777777777778,3.9849578051559,0.055046296296296295,26.168900462962963,80361,266.9659848484849,Savannah,31,31
Seattle,2017-05,80,4.891956741898148,1.7345543981481482,7.817334426741339,0.007569444444444445,30.999872685185185,168341,245.21224999999998,Seattle,31,31
Houston,2017-06,286,5.043378658378658,2.3694039351851854,6.808700001647001,0.025243055555555557,29.998472222222222,66137,186.0140909090909,Houston,30,30
LA_Long_Beach,2017-06,199,5.427788014144798,3.0635879629629628,7.22707161470898,0.0659375,29.999861111111112,462575,251.21653266331657,LA_Long_Beach,30,30
NY_NJ,2017-06,182,3.309604573667074,1.341736111111111,5.5718469244656585,0.01699074074074074,29.30255787037037,70275,240.01802197802198,NY_NJ,30,30
Savannah,2017-06,121,1.9136834251606978,0.8826388888888889,3.747066298637947,0.02144675925925926,22.376840277777777,78365,268.03338842975205,Savannah,30,30
Seattle,2017-06,69,4.451963566827698,2.093425925925926,7.124634224077417,0.006666666666666667,29.998541666666668,104250,249.8736231884058,Seattle,30,30
Houston,2017-07,285,4.309075048732944,2.1199074074074074,5.872937317394507,0.026238425925925925,30.133622685185184,65459,187.89649122807018,Houston,31,31
LA_Long_Beach,2017-07,206,5.163736459457029,3.0352546296296294,7.086932331714197,0.09443287037037038,30.99996527777778,459384,254.493786407767,LA_Long_Beach,31,31
NY_NJ,2017-07,189,3.6246742112482853,1.2949537037037038,6.306639352122861,0.001736111111111111,30.25579861111111,76161,237.51931216931217,NY_NJ,31,31
Savannah,2017-07,130,2.7807962962962964,0.9885532407407407,5.26076819874582,0.16767361111111112,29.213368055555556,101202,269.1948461538462,Savannah,31,31
Seattle,2017-07,70,2.9924356812169313,1.2985300925925927,5.999552531408597,0.006585648148148148,29.13365740740741,38193,257.6825714285714,Seattle,31,31
Houston,2017-08,233,4.218743443013829,2.3526504629629628,4.916592544314913,0.02466435185185185,22.716145833333332,44910,185.72081545064376,Houston,31,31
LA_Long_Beach,2017-08,214,5.148230032018,2.823767361111111,6.987313046141736,0.009583333333333333,30.99943287037037,424446,248.99495327102804,LA_Long_Beach,31,31
NY_NJ,2017-08,195,3.5540367402659068,1.3260532407407408,6.021119450421125,0.015289351851851853,30.17824074074074,62482,241.1485641025641,NY_NJ,31,31
Savannah,2017-08,126,2.2185968731628454,0.9534085648148148,4.279833678479761,0.22282407407407406,26.940844907407406,82800,277.6151587301587,Savannah,31,31
Seattle,2017-08,83,2.8171234939759033,1.7916087962962963,4.735494141894708,0.007430555555555556,28.529594907407407,51339,245.43759036144579,Seattle,31,31
Houston,2017-09,267,4.362414343182133,2.0573958333333335,5.716940637087542,0.014583333333333334,25.675717592592594,55937,188.09449438202248,Houston,30,30
LA_Long_Beach,2017-09,194,5.014341232340588,2.6155555555555554,6.908981532240569,0.0,29.998310185185186,400801,253.42216494845363,LA_Long_Beach,30,30
NY_NJ,2017-09,179,3.394271738568177,1.3128587962962963,5.430991485449432,0.014652777777777778,29.181273148148147,73861,238.23145251396647,NY_NJ,30,30
Savannah,2017-09,117,1.9960739157961382,0.9141898148148148,3.711076635558224,0.15680555555555556,28.274074074074075,82514,268.1582905982906,Savannah,30,30
Seattle,2017-09,73,3.927545503551497,1.5536921296296295,6.787683406817992,0.008113425925925927,29.998252314814813,104604,240.58739726027397,Seattle,30,30
Houston,2017-10,284,4.941839421948357,2.299554398148148,6.855853925311777,0.017604166666666667,29.55087962962963,57092,186.84556338028167,Houston,31,31
LA_Long_Beach,2017-10,186,4.8482070141377935,2.6955439814814817,6.527298822939534,0.2953703703703704,30.995833333333334,343806,246.4209677419355,LA_Long_Beach,31,31
NY_NJ,2017-10,179,3.32018156424581,1.1360300925925926,5.9534669351795255,0.016238425925925927,28.988043981481482,52237,238.54664804469272,NY_NJ,31,31
Savannah,2017-10,132,1.964332737093154,0.9619849537037037,3.3636073552708514,0.02744212962962963,21.668587962962963,86283,271.5750757575758,Savannah,31,31
Seattle,2017-10,72,3.2828367734053496,1.8861574074074074,5.345663680766117,0.007349537037037037,30.999733796296297,57288,245.67902777777778,Seattle,31,31
Houston,2017-11,263,4.485467935854105,2.2528587962962963,5.629341460507668,0.013958333333333333,27.313738425925926,61843,188.740608365019,Houston,30,30
LA_Long_Beach,2017-11,169,5.6568973263204025,3.228310185185185,7.353845438408752,0.06215277777777778,29.998101851851853,352840,253.50550295857988,LA_Long_Beach,30,30
NY_NJ,2017-11,179,3.3567028760604183,1.177638888888889,5.856005853671032,0.01695601851851852,28.996331018518518,73086,245.39631284916203,NY_NJ,30,30
Savannah,2017-11,128,1.455877730758102,0.9647916666666667,2.2275922068559297,0.065625,18.574641203703703,91674,269.37179687500003,Savannah,30,30
Seattle,2017-11,82,3.742356312104788,1.6703877314814815,6.739602360644701,0.0007060185185185185,29.99709490740741,130414,237.08609756097562,Seattle,30,30
Houston,2017-12,255,4.562823211692084,2.2588541666666666,6.161724809279358,0.022453703703703705,28.99820601851852,65698,188.85858823529412,Houston,31,31
LA_Long_Beach,2017-12,188,4.489862465524035,2.6252314814814817,6.126453292652709,0.06596064814814814,30.999583333333334,382959,253.0830319148936,LA_Long_Beach,31,31
NY_NJ,2017-12,171,3.218140296729478,1.2557523148148149,5.67181096300026,0.01019675925925926,30.187916666666666,52050,244.90795321637427,NY_NJ,31,31
Savannah,2017-12,109,1.699922804111451,1.0158333333333334,3.3550612031773888,0.039641203703703706,28.02252314814815,84308,269.93256880733946,Savannah,31,31
Seattle,2017-12,70,4.7722908399470905,1.7467361111111113,8.091796425531497,0.0,30.998368055555556,124207,238.51071428571427,Seattle,31,31
Houston,2018-01,469,5.021957869383242,2.598240740740741,6.340502091718063,0.00636574074074074,30.299560185185186,103938,187.0134529147982,Houston,31,31
LA_Long_Beach,2018-01,318,4.352298145236431,2.701232638888889,5.802291388313997,0.010416666666666666,30.999328703703704,529007,258.0325732899023,LA_Long_Beach,31,31
NY_NJ,2018-01,300,3.9141398148148148,1.6255381944444445,6.299154860345039,0.014675925925925926,30.99965277777778,170903,243.67006802721087,NY_NJ,31,31
Savannah,2018-01,201,1.8300901165468952,1.0483680555555555,3.2389188301033727,0.010138888888888888,25.56189814814815,147429,261.8606965174129,Savannah,31,31
Seattle,2018-01,128,4.304596896701389,2.2777546296296296,5.981937178509538,0.000787037037037037,30.99556712962963,106957,249.424,Seattle,31,31
Houston,2018-02,447,4.194450244427873,2.3369097222222224,5.464310086725193,0.0024305555555555556,27.383171296296297,108605,189.86915887850466,Houston,28,28
LA_Long_Beach,2018-02,311,4.731285950339407,2.809710648148148,6.097472171393569,0.03690972222222222,27.998541666666668,571080,252.06666666666666,LA_Long_Beach,28,28
NY_NJ,2018-02,294,2.6863285383597884,1.2343229166666667,4.754695966809873,0.010416666666666666,27.99965277777778,140587,239.459649122807,NY_NJ,28,28
Savannah,2018-02,188,1.5415323950945625,1.1555208333333333,2.0312970418037044,0.020590277777777777,21.47685185185185,148780,263.0802139037433,Savannah,28,28
Seattle,2018-02,124,3.866392809139785,1.7616030092592592,5.604284013353674,0.005451388888888889,27.99619212962963,93216,248.32231404958677,Seattle,28,28
Houston,2018-03,540,4.569599858539094,2.204207175925926,6.398299993599581,0.02546296296296296,29.871689814814815,107197,188.46050096339113,Houston,31,31
LA_Long_Beach,2018-03,323,5.146874390838207,2.6888657407407406,6.89429325059469,0.0125,30.99857638888889,533820,247.66123778501628,LA_Long_Beach,31,31
NY_NJ,2018-03,298,3.117088421265225,1.184571759259259,5.79946139998057,0.0016319444444444445,30.99978009259259,128369,238.7123287671233,NY_NJ,31,31
Savannah,2018-03,211,1.6192719852553976,1.0016087962962963,3.028902976304688,0.0828125,28.33483796296296,140888,254.93809523809523,Savannah,31,31
Seattle,2018-03,129,4.106843866637956,1.5683101851851853,6.941553949424129,0.0043055555555555555,30.998530092592592,85085,247.33870967741936,Seattle,31,31
Houston,2018-04,489,4.5622844476634095,2.2951041666666665,5.885000775198317,0.02627314814814815,28.4571875,111555,187.53648068669528,Houston,30,30
LA_Long_Beach,2018-04,323,5.0521105664488015,3.056261574074074,6.726064811422707,0.010416666666666666,29.99798611111111,580251,251.60191082802547,LA_Long_Beach,30,30
NY_NJ,2018-04,304,3.0995999329922026,1.1868171296296297,5.495043087994067,0.0,29.99943287037037,127169,237.47138047138048,NY_NJ,30,30
Savannah,2018-04,215,1.4136417420327303,0.9476851851851852,2.2298887386763373,0.019791666666666666,20.08646990740741,137257,257.8544600938967,Savannah,30,30
Seattle,2018-04,120,3.8900354938271606,1.7271296296296297,5.649013693042739,0.0,29.993738425925926,99366,248.92241379310346,Seattle,30,30
Houston,2018-05,490,4.354435752078609,2.242922453703704,5.782808023641139,0.026863425925925926,28.474270833333332,118621,189.2494669509595,Houston,31,31
LA_Long_Beach,2018-05,314,5.51674856982779,3.078130787037037,7.035246245953892,0.014583333333333334,30.998078703703705,622562,259.029702970297,LA_Long_Beach,31,31
NY_NJ,2018-05,319,3.34630289968652,1.2760185185185184,5.694650086947606,0.014930555555555556,30.99946759259259,125526,235.384126984127,NY_NJ,31,31
Savannah,2018-05,214,1.9982381446867428,1.0747395833333333,4.0118464784982235,0.0758449074074074,29.623854166666668,154277,252.7772511848341,Savannah,31,31
Seattle,2018-05,135,4.363702846364884,1.726712962962963,6.577353868948415,0.005555555555555556,30.996678240740742,117811,249.64661654135338,Seattle,31,31
Houston,2018-06,463,4.398320034397249,2.261527777777778,5.840120534005088,0.024872685185185185,29.23988425925926,99995,189.15945330296128,Houston,30,30
LA_Long_Beach,2018-06,315,4.698658913874191,3.1278935185185186,5.951736960090168,0.00625,29.99792824074074,545768,258.3606557377049,LA_Long_Beach,30,30
NY_NJ,2018-06,303,3.140209937660433,1.2052314814814815,5.43963097662944,0.00625,29.999837962962964,120070,238.4046822742475,NY_NJ,30,30
Savannah,2018-06,199,2.0843695328494323,1.0193981481481482,4.347065755806118,0.06010416666666667,28.58513888888889,135378,262.1979695431472,Savannah,30,30
Seattle,2018-06,140,3.726083167989418,1.6270833333333332,5.931434092982616,0.0060416666666666665,29.994108796296295,93800,251.17518248175182,Seattle,30,30
Houston,2018-07,488,4.714347084661505,2.3114814814814815,6.324447507728762,0.020625,29.866736111111113,102310,188.86422413793105,Houston,31,31
LA_Long_Beach,2018-07,316,4.966959644573371,3.0447280092592592,6.375473538712229,0.06762731481481482,30.99962962962963,572294,262.8943894389439,LA_Long_Beach,31,31
