MMSI,Port,YearMonth,anchor_hours,berth_hours,manoeuvre_hours,transit_hours,unknown_hoteling_hours,total_mode_hours
218071000,LA_Long_Beach,2009-03,0.3,63.26666666666667,0.0,0.0,1.8833333333333333,65.45
219280000,LA_Long_Beach,2009-03,0.18333333333333335,12.316666666666666,0.0,0.0,0.6166666666666667,13.116666666666667
219776000,LA_Long_Beach,2009-03,0.36666666666666664,75.83333333333334,0.0,0.0,1.4,77.60000000000001
219882000,LA_Long_Beach,2009-03,0.03333333333333333,72.51666666666667,0.0,0.0,0.75,73.3
220129000,LA_Long_Beach,2009-03,0.3333333333333333,74.01666666666667,0.0,0.0,1.35,75.69999999999999
220178000,LA_Long_Beach,2009-03,12.216666666666667,0.0,0.0,0.0,0.8833333333333333,13.1
220244000,LA_Long_Beach,2009-03,13.283333333333333,0.0,0.0,0.0,0.8833333333333333,14.166666666666666
220263000,LA_Long_Beach,2009-03,0.31666666666666665,75.53333333333333,0.0,0.0,1.5333333333333332,77.38333333333333
220379000,LA_Long_Beach,2009-03,6.083333333333334,44.03333333333334,0.0,0.0,1.2833333333333332,51.400000000000006
220415000,LA_Long_Beach,2009-03,0.25,51.93333333333334,0.0,0.0,0.6333333333333333,52.81666666666667
220594000,LA_Long_Beach,2009-03,0.11666666666666667,56.28333333333334,0.0,0.0,1.9666666666666666,58.366666666666674
220595000,LA_Long_Beach,2009-03,1.8666666666666667,61.36666666666667,0.0,0.0,1.4,64.63333333333334
232978000,LA_Long_Beach,2009-03,0.18333333333333332,19.483333333333334,0.0,0.0,136.53333333333333,156.2
235009240,LA_Long_Beach,2009-03,0.0,38.06666666666667,0.0,0.0,2.0666666666666664,40.13333333333334
235010450,LA_Long_Beach,2009-03,0.0,50.86666666666667,0.0,0.0,1.8666666666666667,52.733333333333334
235010540,LA_Long_Beach,2009-03,0.5,36.11666666666667,0.0,0.0,1.2833333333333332,37.9
235011380,LA_Long_Beach,2009-03,5.016666666666667,72.60000000000001,0.0,0.0,2.0166666666666666,79.63333333333334
235011570,LA_Long_Beach,2009-03,45.5,54.300000000000004,0.0,0.0,7.416666666666667,107.21666666666668
235011630,LA_Long_Beach,2009-03,0.0,13.600000000000001,0.0,0.0,0.9,14.500000000000002
235054096,LA_Long_Beach,2009-03,0.5833333333333334,12.85,0.0,0.0,1.0,14.433333333333334
235068859,LA_Long_Beach,2009-03,5.333333333333334,82.2,0.0,0.0,2.533333333333333,90.06666666666666
235414000,LA_Long_Beach,2009-03,0.0,1.4,0.0,0.0,1.0333333333333332,2.433333333333333
235474000,LA_Long_Beach,2009-03,0.55,22.75,0.0,0.0,1.85,25.150000000000002
235479000,LA_Long_Beach,2009-03,0.0,47.86666666666667,0.0,0.0,1.9,49.766666666666666
235554000,LA_Long_Beach,2009-03,0.0,62.083333333333336,0.0,0.0,1.9166666666666667,64.0
235603000,LA_Long_Beach,2009-03,0.016666666666666666,39.31666666666666,0.0,0.0,1.9666666666666666,41.3
235604000,LA_Long_Beach,2009-03,261.35,0.0,0.0,0.0,0.0,261.35
235611000,LA_Long_Beach,2009-03,0.13333333333333333,13.450000000000001,0.0,0.0,1.4166666666666667,15.0
235658000,LA_Long_Beach,2009-03,83.61666666666667,19.233333333333334,0.0,0.0,0.7833333333333333,103.63333333333334
235844000,LA_Long_Beach,2009-03,0.7833333333333333,33.18333333333334,0.0,0.0,2.3833333333333333,36.35
239070000,LA_Long_Beach,2009-03,0.21666666666666667,0.9,0.0,0.0,0.6333333333333333,1.75
239259000,LA_Long_Beach,2009-03,29.933333333333334,107.81666666666668,0.0,0.0,2.683333333333333,140.43333333333334
240061000,LA_Long_Beach,2009-03,54.93333333333334,18.783333333333335,0.0,0.0,0.7166666666666667,74.43333333333334
240284000,LA_Long_Beach,2009-03,189.08333333333334,0.05,0.0,0.0,0.65,189.78333333333336
240516000,LA_Long_Beach,2009-03,16.166666666666668,42.38333333333333,0.0,0.0,1.5,60.05
240644000,LA_Long_Beach,2009-03,589.0,68.5,0.0,0.0,3.5,661.0
240826000,LA_Long_Beach,2009-03,43.85,0.0,0.0,0.0,0.6166666666666667,44.46666666666667
247012900,LA_Long_Beach,2009-03,0.0,42.483333333333334,0.0,0.0,2.033333333333333,44.516666666666666
247077200,LA_Long_Beach,2009-03,63.01666666666667,0.11666666666666667,0.0,0.0,0.2833333333333333,63.41666666666667
247164300,LA_Long_Beach,2009-03,120.35,76.83333333333333,0.0,0.0,2.3333333333333335,199.51666666666668
248824000,LA_Long_Beach,2009-03,0.3333333333333333,34.16666666666667,0.0,0.0,5.0,39.50000000000001
249092000,LA_Long_Beach,2009-03,0.0,120.71666666666667,0.0,0.0,1.0166666666666666,121.73333333333333
249172000,LA_Long_Beach,2009-03,8.766666666666667,62.516666666666666,0.0,0.0,1.9833333333333334,73.26666666666667
249645000,LA_Long_Beach,2009-03,14.566666666666666,0.2,0.0,0.0,0.5833333333333334,15.35
256003000,LA_Long_Beach,2009-03,9.966666666666667,0.0,0.0,0.0,1.0166666666666666,10.983333333333334
