lon,lat,pm25
-118.57330339492488,34.20561452969219,0.0033273298949950225
-118.57586592627962,34.21437258839426,0.0033273298949950225
-118.57842905498902,34.223130697717636,0.002708981842498912
-118.58099278125788,34.23188885744876,0.002708981842498912
-118.58355710529112,34.24064706737407,0.0022114140337214216
-118.58612202729373,34.24940532727989,0.0022114140337214216
-118.58868754747078,34.25816363695261,0.0022114140337214216
-118.59125366602754,34.266921996178475,0.0022114140337214216
-118.50797401680178,34.00087142067976,0.005124056051538515
-118.55904629497319,34.176020636250094,0.0032801764352892826
-118.50651382952012,34.015062986135725,0.005124056051538515
-118.5090621139085,34.02382015049195,0.005124056051538515
-118.55759234969047,34.19021654252731,0.0032801764352892826
-118.56015252542358,34.198974772942954,0.0032801764352892826
-118.56271329786492,34.207733054422754,0.0033273298949950225
-118.56527466721901,34.21649138675326,0.0033273298949950225
-118.56783663369056,34.225249769720925,0.002708981842498912
-118.57039919748428,34.23400820311218,0.002708981842498912
-118.57296235880506,34.242766686713466,0.0022114140337214216
-118.57552611785779,34.25152522031112,0.0022114140337214216
-118.57809047484756,34.26028380369152,0.0022114140337214216
-118.58065542997944,34.26904243664091,0.0022114140337214216
-118.48576605456459,33.982145291316094,0.006653992883428016
-118.4883108143762,33.99090250532819,0.006653992883428016
-118.4908561657781,33.99965977553317,0.005530679326059597
-118.49340210897257,34.00841710171836,0.005530679326059597
-118.49594864416203,34.01717448367117,0.005530679326059597
-118.49849577154896,34.02593192117885,0.005530679326059597
-118.50104349133599,34.03468941402872,0.005346952143065245
-118.50359180372577,34.04344696200798,0.005346952143065245
-118.5367738840315,34.157300005641616,0.004006610129044222
-118.53933051419277,34.166058303072155,0.004006610129044222
-118.54188774000794,34.17481665243636,0.0037011812328938782
-118.5444455616812,34.18357505352082,0.0037011812328938782
-118.54700397941676,34.19233350611215,0.0037011812328938782
-118.54956299341896,34.20109200999697,0.0037011812328938782
-118.5521226038922,34.209850564961805,0.0036280731163364083
-118.55468281104098,34.218609170793194,0.0036280731163364083
-118.55724361506988,34.22736782727757,0.0029561816344218428
-118.55980501618365,34.23612653420142,0.0029561816344218428
-118.41580813861039,33.759907323358775,0.020068509839992258
-118.42086705941439,33.77741907629251,0.020068509839992258
-118.46650311707731,33.93503570104325,0.0060902587589241955
-118.47158557187886,33.95254983362237,0.006061465685796279
-118.47667038893341,33.970064194830066,0.0062798734026278825
-118.50212996459206,34.05763937078435,0.005346952143065245
-118.5276488395057,34.145220007237945,0.004006610129044222
-118.55835005083976,34.25032367883501,0.0025297295199179577
-118.5634752745394,34.26784166618697,0.0025297295199179577
-118.47520490346707,33.98425468542956,0.006653992883428016
-118.47774850701778,33.99301217240202,0.006653992883428016
-118.48029270192306,34.00176971558327,0.005530679326059597
-118.48283748838517,34.01052731476069,0.005530679326059597
-118.48538286660647,34.019284969721596,0.005530679326059597
-118.48792883678934,34.02804268025331,0.005530679326059597
-118.49047539913639,34.03680044614311,0.005346952143065245
-118.49302255385017,34.04555826717821,0.005346952143065245
-118.52618956286136,34.159414861983734,0.004006610129044222
-118.52874503203562,34.16817343269249,0.004006610129044222
-118.53130109662683,34.176932055350754,0.0037011812328938782
-118.53385775683905,34.18569072974511,0.0037011812328938782
-118.53641501287646,34.19444945566224,0.0037011812328938782
-118.5389728649433,34.203208232888684,0.0037011812328938782
-118.54153131324392,34.21196706121102,0.0036280731163364083
-118.5440903579828,34.2207259404157,0.0036280731163364083
-118.54664999936442,34.229484870289255,0.0029561816344218428
-118.54921023759343,34.23824385061813,0.0029561816344218428
-118.38759637600856,33.70071817471808,0.028507516049767603
-118.39769556378697,33.73574127588891,0.026066373727850922
-118.44833223343485,33.91087150418055,0.006912086362125161
-118.49920463229734,34.08602502591602,0.005266376157051021
-118.50940754168904,34.121058375893575,0.004447839438225944
-118.56056495240783,34.296237603972024,0.002106702175441764
-118.39874635939158,33.75868174408294,0.020068509839992258
-118.40127350806534,33.767437967535194,0.020068509839992258
-118.40380124263247,33.776194252727514,0.020068509839992258
-118.40632956329277,33.784950599448244,0.020068509839992258
-118.45447928001393,33.95133259574629,0.006859386567163749
-118.4570193646465,33.96009012852741,0.006859386567163749
-118.45956003958999,33.96884771838341,0.006750571897227204
-118.46210130504623,33.97760536510172,0.006750571897227204
-118.46464316121717,33.98636306846983,0.00703179776197899
-118.46718560830479,33.995120828275255,0.00703179776197899
-118.4697286465112,34.00387864430538,0.005530679326059597
-118.47227227603862,34.01263651634754,0.005530679326059597
-118.4748164970893,34.02139444418913,0.005530679326059597
-118.4773613098656,34.030152427617445,0.005530679326059597
-118.47990671457002,34.0389104664197,0.005346952143065245
-118.4824527114051,34.04766856038319,0.005346952143065245
-118.48499930057349,34.0564267092951,0.005346952143065245
-118.4875464822779,34.065184912942556,0.005346952143065245
-118.51560464647828,34.16152870470308,0.004006610129044222
-118.51815895446155,34.170287548562506,0.004006610129044222
-118.52071385762471,34.17904644438728,0.0037011812328938782
-118.52326935617172,34.18780539196401,0.0037011812328938782
-118.52582545030671,34.196564391079335,0.0037011812328938782
-118.52838214023386,34.20532344151983,0.0037011812328938782
-118.53093942615746,34.214082543072095,0.003908819307641285
-118.53349730828187,34.222841695522526,0.003908819307641285
-118.53605578681157,34.23160089865766,0.003192079650567278
-118.53861486195113,34.240360152263946,0.003192079650567278
-118.54117453390515,34.24911945612776,0.0025297295199179577
-118.54373480287842,34.257878810035436,0.0025297295199179577
-118.44539234530734,33.93924946650621,0.006958636787301762
-118.5064824894829,34.14944687325964,0.004006610129044222
-118.5422763779448,34.27207618264531,0.0025297295199179577
-118.38821401694551,33.76078203120223,0.020068509839992258
-118.39074001506368,33.76953852694536,0.020068509839992258
-118.39326659884102,33.77829508444458,0.020068509839992258
-118.39579376847732,33.78705170348814,0.020068509839992258
-118.4439215711508,33.953438876952774,0.006859386567163749
-118.446460500061,33.962196682375776,0.006859386567163749
-118.44900001904648,33.9709545448895,0.006750571897227204
-118.45154012830906,33.9797124642815,0.006750571897227204
-118.4540808280506,33.98847044033923,0.00703179776197899
-118.45662211847302,33.99722847285014,0.00703179776197899
-118.4591639997784,34.00598656160166,0.005530679326059597
-118.4617064721688,34.014744706381144,0.005530679326059597
-118.46424953584649,34.02350290697593,0.005530679326059597
-118.46679319101378,34.03226116317335,0.005530679326059597
-118.46933743787302,34.04101947476064,0.005346952143065245
-118.47188227662676,34.04977784152503,0.005346952143065245
-118.47442770747753,34.05853626325373,0.005346952143065245
-118.47697373062802,34.067294739733875,0.005346952143065245
-118.50501913511926,34.16364153370156,0.004006610129044222
-118.50757228170765,34.17240065058407,0.004006610129044222
-118.51012602323873,34.181159819447814,0.0037011812328938782
-118.51268035991644,34.18991904007931,0.0037011812328938782
-118.51523529194483,34.19867831226528,0.0037011812328938782
-118.517790819528,34.207437635792246,0.0037011812328938782
-118.52034694287019,34.216197010446805,0.003908819307641285
-118.5229036621757,34.22495643601541,0.003908819307641285
-118.52546097764892,34.23371591228452,0.003192079650567278
-118.52801888949433,34.24247543904064,0.003192079650567278
-118.53057739791657,34.251235016070076,0.0025297295199179577
-118.53313650312026,34.25999464315923,0.0025297295199179577
-118.37768108904001,33.76288131036474,0.01833157645616835
-118.38020593640286,33.771638078271465,0.01833157645616835
-118.38273136919062,33.78039490795021,0.01833157645616835
-118.38525738760302,33.78915179918936,0.01833157645616835
-118.39283895858665,33.815422840151534,0.02225422464430655
-118.39536732149666,33.82417997551459,0.02225422464430655
-118.39789627103131,33.832937171379015,0.017382673419809987
-118.40042580739087,33.841694427533,0.017382673419809987
-118.40295593077566,33.85045174376458,0.017382673419809987
-118.40548664138613,33.85920911986175,0.017382673419809987
-118.40801793942283,33.8679665556125,0.012001842834064072
-118.41054982508642,33.87672405080483,0.012001842834064072
-118.41308229857754,33.88548160522663,0.010646350798562333
-118.41561536009704,33.8942392186658,0.010646350798562333
-118.41814900984578,33.902996890910174,0.008635227870423647
-118.42068324802479,33.91175462174757,0.008635227870423647
-118.43336327241406,33.9555441474004,0.007849142021675441
-118.43590104540017,33.96430222533781,0.007849142021675441
-118.43843940822589,33.97306036038187,0.006973825115445226
-118.44097836109296,33.98181855232007,0.006973825115445226
-118.44351790420315,33.99057680093996,0.006770371709824868
-118.44605803775835,33.999335106028916,0.006770371709824868
-118.44859876196054,34.00809346737436,0.006557405400719987
-118.45114007701173,34.01685188476369,0.006557405400719987
-118.45368198311415,34.02561035798422,0.006557405400719987
-118.45622448046997,34.03436888682329,0.006557405400719987
-118.45876756928158,34.04312747106808,0.00640761460314758
-118.46131124975138,34.051886110505876,0.00640761460314758
-118.46385552208186,34.06064480492386,0.00640761460314758
