Port,YearMonth,UniqueVessels,MeanDwellDays,MedianDwellDays,StdDwellDays,MinDwellDays,MaxDwellDays,TotalObservations,AvgVesselLength,PortName
Savannah,2011-03,238,1.912826797385621,0.8527777777777777,4.384581956625675,0.013194444444444444,30.99861111111111,168413,235.6344537815126,Savannah
Savannah,2011-04,243,1.5419124371284865,0.8555555555555555,3.4096481363841753,0.08819444444444445,29.325694444444444,173107,241.21399176954733,Savannah
Savannah,2011-05,236,1.7344338512241055,0.8194444444444444,3.972435110417842,0.030555555555555555,29.521527777777777,174354,237.41525423728814,Savannah
Savannah,2011-07,248,1.7944696460573477,0.8680555555555556,3.883293887109779,0.125,28.6875,176116,235.6733870967742,Savannah
Savannah,2011-09,246,1.6331441960252937,0.8083333333333333,3.313538800863244,0.04027777777777778,28.843055555555555,180723,237.71951219512195,Savannah
Savannah,2011-08,223,1.761836696562033,0.85625,3.805688576180567,0.03194444444444444,30.991666666666667,173348,237.5201793721973,Savannah
Savannah,2011-10,248,1.7219842069892473,0.8378472222222222,3.3568296576799783,0.02638888888888889,28.570833333333333,194416,234.85887096774192,Savannah
Savannah,2011-11,223,1.5406327852516195,0.8118055555555556,3.109930221019818,0.10277777777777777,28.624305555555555,162687,237.76681614349775,Savannah
Savannah,2012-01,199,1.4255785873813511,0.7620254629629629,2.8793973618985893,0.037395833333333336,26.052060185185184,126673,239.55778894472363,Savannah
Savannah,2011-12,226,1.60765732546706,0.7878472222222221,3.5187807912242506,0.004861111111111111,29.62152777777778,177240,238.7787610619469,Savannah
Savannah,2012-02,210,1.8198608355379189,0.8342129629629629,3.8267516208998145,0.039108796296296294,28.437141203703703,160439,239.98095238095237,Savannah
Savannah,2012-03,257,1.8549564508574723,0.8506018518518519,3.9479888142395385,0.07222222222222222,29.74875,168572,233.5330739299611,Savannah
Savannah,2012-04,233,1.8299236508504213,0.8092939814814815,4.197310427379947,0.013819444444444445,29.997997685185187,159392,240.21888412017168,Savannah
Savannah,2012-05,227,1.8052203153042912,0.8640162037037037,3.963607419641011,0.06503472222222222,30.998761574074074,164145,245.99118942731278,Savannah
