outcome,event,estimate,standard_error,ci_low,ci_high,p_value,n_pre_weeks,n_mature_weeks,window_weeks,holm_p_value
ddd_west,2019-11-16,-0.7439360640608098,1.183691692245949,-3.0639291496621395,1.57605702154052,0.5296842832751675,44,41,52,1.0
ddd_west,2020-11-16,0.05187835332335522,0.3223504097902201,-0.5799168402672038,0.6836735469139142,0.8721424206847381,51,42,52,1.0
ddd_west,2022-11-16,0.9259628233243904,0.20758932263822863,0.519095227378397,1.3328304192703837,8.174908630450006e-06,50,41,52,2.4524725891350017e-05
